소방서이름,상세주소,주소,y,x,위도,경도
길상119안전센터,인천광역시 강화군 길상면 마니산로 93,인천광역시 강화군 길상면 마니산로 93,126.482568154,37.638339791,37.6359309,126.4751858
내가119안전센터,인천광역시 강화군 내가면 강화서로 235-1,인천광역시 강화군 내가면 강화서로 235-1,126.390106060,37.717508841,37.7294432,126.3884692
공항119안전센터,인천광역시 중구 제2터미널대로 268 ,인천광역시 중구 제2터미널대로 268,126.414714580,37.486020200,37.4692893,126.4384425
운서119안전센터,인천광역시 중구 흰바위로27번길 16,인천광역시 중구 흰바위로27번길 16,126.488444653,37.493744419,37.4939748,126.4881135
운남119안전센터,인천광역시 중구 운남로 116,인천광역시 중구 운남로 116,126.533305185,37.488049718,37.487931,126.5333762
용유119안전센터,인천광역시 중구 용유서로128번길 1,인천광역시 중구 용유서로128번길 1,126.393896043,37.448533261,37.4485444022982,126.393957636148
미래119안전센터,인천광역시 연수구 첨단대로 60번길 15,인천광역시 연수구 첨단대로 60번길 15,126.651590256,37.367231780,37.3672280788106,126.651588040332
신송119안전센터,인천광역시 연수구 해돋이로 92,인천광역시 연수구 해돋이로 92,126.651900069,37.390904895,37.3932799,126.6476101
영흥119안전센터,인천광역시 영흥면 영흥로 283-32,인천광역시 영흥면 영흥로 283-32,126.483905383,37.256431037,37.2566296,126.4829172
국제119안전센터,인천광역시 연수구 센트럴로 412,인천광역시 연수구 센트럴로 412,126.628787767,37.410276072,37.4102937,126.6287317
대인119안전센터,광주광역시 동구 제봉로 210(대인동),광주광역시 동구 제봉로 210,126.914766942,35.154719894,35.1545621,126.9146548
용산119안전센터,광주광역시 동구 남문로 535(용산동),광주광역시 동구 남문로 535,126.933038333,35.118754757,35.1350027,126.9270173
지산119안전센터,광주광역시 동구 밤실로30번길 16(지산동),광주광역시 동구 밤실로30번길 16,126.938543313,35.149959323,35.15007,126.9385526
화정119안전센터,광주광역시 서구 화운로 197(화정동),광주광역시 서구 화운로 197,126.876225338,35.156694321,35.1565263,126.8765333
염주119안전센터,광주광역시 서구 염화로 77(화정동),광주광역시 서구 염화로 77,126.873826841,35.141556675,35.14155445,126.8738428
금호119안전센터,광주광역시 서구 운천로 112(쌍촌동),광주광역시 서구 운천로 112,126.858288992,35.142711285,35.1427017,126.858269
상무119안전센터,광주광역시 서구 치평로 65(치평동),광주광역시 서구 치평로 65,126.847087194,35.153282566,35.1532792,126.8471501
풍암119안전센터,광주광역시 서구 회재로 907(금호동),광주광역시 서구 회재로 907,126.862672371,35.123700105,35.1237024,126.86266
송하119안전센터,광주광역시 남구 송암로58번길 13(송하동),광주광역시 남구 송암로58번길 13,126.878290177,35.110563908,35.1105543,126.8783354
월산119안전센터,광주광역시 남구 수박등로 1(월산동),광주광역시 남구 수박등로 1,126.894677816,35.140618757,35.1405937,126.8946122
봉선119안전센터,광주광역시 남구 오방로 63(방림동),광주광역시 남구 오방로 63,126.918981379,35.131037636,35.1307957,126.9192113
문흥119안전센터,광주광역시 북구 서하로 290(오치동),광주광역시 북구 서하로 290,126.912243808,35.186730162,35.1867488,126.912237
임동119안전센터,광주광역시 북구 서림로 5(임동),광주광역시 북구 서림로 5,126.890719827,35.168860097,35.1674622,126.8911433
우산119안전센터,광주광역시 북구 동문대로 127(우산동),광주광역시 북구 동문대로 127,126.925893266,35.174540199,35.1764715,126.9279339
일곡119안전센터,광주광역시 북구 설죽로 529(일곡동),광주광역시 북구 설죽로 529,126.897289165,35.206360046,35.1931659,126.8987035
두암119안전센터,광주광역시 북구 삼정로 5(두암동),광주광역시 북구 삼정로 5,126.936817804,35.162423956,35.1714812,126.9376377
동림119안전센터,광주광역시 북구 북문대로 202(동림동),광주광역시 북구 북문대로 202,126.870291222,35.186472728,35.1878422,126.8628863
하남119안전센터,광주광역시 광산구 하남산단1번로 13(하남동),광주광역시 광산구 하남산단1번로 13,126.796466139,35.186413235,35.1856649,126.8000784
송정119안전센터,광주광역시 광산구 상무대로 93-1(도산동),광주광역시 광산구 상무대로 93-1,126.785481872,35.129139341,35.1229168,126.7800687
월곡119안전센터,광주광역시 광산구 우산로 85번길 12-5(우산동),광주광역시 광산구 우산로 85번길 12-5,126.809943601,35.157387405,35.1573786468173,126.809972323255
비아119안전센터,광주광역시 광산구 비아로12번길 10(비아동),광주광역시 광산구 비아로12번길 10,126.823610042,35.220747390,35.22074135,126.8235905
신가119안전센터,광주광역시 광산구 수등로 236(신가동),광주광역시 광산구 수등로 236,126.834775295,35.184908044,35.18490615,126.8347626
첨단119안전센터,광주광역시 광산구 임방울대로825번길 16(쌍암동),광주광역시 광산구 임방울대로825번길 16,126.849165750,35.218775541,35.2197958,126.8487252
평동119안전센터,광주광역시 광산구 월전로 59(월전동),광주광역시 광산구 월전로 59,126.773988382,35.124350068,35.1215576,126.7764646
가양119안전센터,대전광역시 동구 계족로 300,대전광역시 동구 계족로 300,127.437671516,36.339093214,36.3552005,127.4315189
삼성119안전센터,대전광역시 동구 태전로 134,대전광역시 동구 태전로 134,127.421968260,36.340314314,36.3343162,127.4286615
원동119안전센터,대전광역시 동구 대전천동로 508,대전광역시 동구 대전천동로 508,127.432932894,36.326960173,36.3315657,127.4279839
부사119안전센터,대전광역시 중구 대종로 373,대전광역시 중구 대종로 373,127.429690480,36.314306780,36.3112229,127.4388907
산내119안전센터,대전광역시 동구 산내로 1328,대전광역시 동구 산내로 1328,127.467490101,36.281900565,36.2284732,127.4480369
용운119안전센터,대전광역시 동구 용운로 151번길 88,대전광역시 동구 용운로 151번길 88,127.461790350,36.331289100,36.3312891024176,127.461790301749
갈마119안전센터,대전광역시 서구 갈마중로 15,대전광역시 서구 갈마중로 15,127.371121099,36.347880703,36.3476493,127.3723185
태평119안전센터,대전광역시 중구 동서대로 1235,대전광역시 중구 동서대로 1235,127.396893949,36.326624464,36.3275868,127.4011786
탄방119안전센터,대전광역시 서구 문정로 142,대전광역시 서구 문정로 142,127.395257905,36.346819320,36.3576427,127.3952739
월평119안전센터,대전광역시 서구 청사로 27,대전광역시 서구 청사로 27,127.366872248,36.360275870,36.36031665,127.3668982
샘머리119안전센터,대전광역시 서구 둔산로 101번길 26,대전광역시 서구 둔산로 101번길 26,127.385574235,36.352537669,36.3525365819119,127.385574503517
법동119안전센터,대전광역시 대덕구 계족로 682,대전광역시 대덕구 계족로 682,127.429513737,36.372415255,36.3552005,127.4315189
대화119안전센터,대전광역시 대덕구 대화로 81,대전광역시 대덕구 대화로 81,127.410867500,36.366906694,36.3633777,127.4095584
덕암119안전센터,대전광역시 대덕구 신탄진로 661,대전광역시 대덕구 신탄진로 661,127.425650962,36.437288469,36.4523278,127.4287914
문평119안전센터,대전광역시 대덕구 문평동로 18번길 34,대전광역시 대덕구 문평동로 18번길 34,127.404712123,36.446903715,36.4469173628791,127.404715940285
송촌119안전센터,대전광역시 대덕구 동춘당로 65,대전광역시 대덕구 동춘당로 65,127.441967661,36.363476606,36.3676112,127.431763
도룡119안전센터,대전광역시 유성구 대덕대로 516,대전광역시 유성구 대덕대로 516,127.379058449,36.378930889,36.37913655,127.3790346
전민119안전센터,대전광역시 유성구 엑스포로 486-11,대전광역시 유성구 엑스포로 486-11,127.405965327,36.399349949,36.4113919,127.4058936
구암119안전센터,대전광역시 유성구 월드컵대로 263,대전광역시 유성구 월드컵대로 263,127.329239817,36.348907095,36.3484272,127.3479198
궁동119안전센터,대전광역시 유성구 궁동로 35,대전광역시 유성구 궁동로 35,127.348716215,36.363668636,36.3640523,127.3506884
노은119안전센터,대전광역시 유성구 노은로 101,대전광역시 유성구 노은로 101,127.317427355,36.368689432,36.3628865,127.3178081
복수119안전센터,대전광역시 서구 복수서로 67,대전광역시 서구 복수서로 67,127.372458695,36.309233966,36.30932695,127.3723569
문화119안전센터,대전광역시 중구 계룡로 918번길 67,대전광역시 중구 계룡로 918번길 67,127.411237023,36.319273176,36.3193169015427,127.411273335978
산성119안전센터,대전광역시 중구 산성로 59,대전광역시 중구 산성로 59,127.395008288,36.307751692,36.3123526,127.4020614
가수원119안전센터,대전광역시 서구 용소로 46,대전광역시 서구 용소로 46,127.352664438,36.309060947,36.3089565,127.3514391
원내119안전센터,대전광역시 유성구 계백로 801번길 17,대전광역시 유성구 계백로 801번길 17,127.318883787,36.291895739,36.2918952479765,127.31888406396
유곡119안전센터,울산광역시 중구 종가로 205,울산광역시 중구 종가로 205,129.299310421,35.562950802,35.5655934,129.3195822
성남119안전센터,울산광역시 중구 만남의거리 14,울산광역시 중구 만남의거리 14,,,35.5539907,129.320517
병영119안전센터,울산광역시 중구 구교로 226,울산광역시 중구 구교로 226,129.342467416,35.564558930,35.5579865,129.3398226
태화119안전센터,울산광역시 중구 태화로 111,울산광역시 중구 태화로 111,129.287964654,35.553389986,35.5516512,129.29755
삼산119안전센터,울산광역시 남구 삼산중로 149,울산광역시 남구 삼산중로 149,129.335415101,35.547140687,35.53782,129.3356983
여천119안전센터,울산광역시 남구 여천로 81-33,울산광역시 남구 여천로 81-33,129.341337815,35.525295420,35.5246068,129.3450618
신정119안전센터,울산광역시 남구 신정로 87번길 2,울산광역시 남구 신정로 87번길 2,129.319594292,35.539381378,35.5393680452438,129.31959829925
장생포119안전센터,울산광역시 남구 매암로 18,울산광역시 남구 매암로 18,129.377418392,35.511580112,35.5097537,129.3773114
무거119안전센터,울산광역시 남구 문수로 89,울산광역시 남구 문수로 89,129.263683219,35.538909480,35.5364065,129.2552281
공단119안전센터,울산광역시 남구 사평로 161,울산광역시 남구 사평로 161,129.328189204,35.502652398,35.49111,129.33274
옥동119안전센터,울산광역시 남구 대공원입구로21번길 20,울산광역시 남구 대공원입구로21번길 20,129.292183849,35.534338787,35.53398,129.29327
화암119안전센터,울산광역시 동구 꽃바위2가길 9,울산광역시 동구 꽃바위2가길 9,129.412584914,35.482334306,35.4828355,129.4131531
화정119안전센터,울산광역시 동구 방어진순환도로 601,울산광역시 동구 방어진순환도로 601,129.426997152,35.495511178,35.49551675,129.4269801
전하119안전센터,울산광역시 동구 진성4가길 8,울산광역시 동구 진성4가길 8,129.429083335,35.509334714,35.5100828,129.4290055
송정119안전센터,울산광역시 북구 화동로 178,울산광역시 북구 화동로 178,129.370125979,35.606784521,35.5927614,129.3694338
농소119안전센터,울산광역시 북구 아진로 72,울산광역시 북구 아진로 72,129.340768520,35.629955634,35.62994595,129.3407709
매곡119안전센터,울산광역시 북구 오토밸리로 1024,울산광역시 북구 오토밸리로 1024,129.359650440,35.648693399,35.64868915,129.3595325
염포119안전센터,울산광역시 북구 염포로 769,울산광역시 북구 염포로 769,129.399023511,35.526424860,35.5609438,129.3677027
강동119안전센터,울산광역시 북구 산하중앙2로 231 ,울산광역시 북구 산하중앙2로 231,129.436755199,35.631026571,35.6237005,129.4394886
온산119안전센터,울산광역시 울주군 온산읍 덕신로 232,울산광역시 울주군 온산읍 덕신로 232,129.306670686,35.433365035,35.4335297,129.2930534
온양119안전센터,울산광역시 울주군 온양읍 온양로 74,울산광역시 울주군 온양읍 온양로 74,129.279689138,35.410860396,35.4062175,129.3017747
웅촌119안전센터,울산광역시 울주군 웅촌면 곡천검단로 9,울산광역시 울주군 웅촌면 곡천검단로 9,129.206456882,35.463446521,35.45842,129.19419
화산119안전센터,울산광역시 울주군 온산읍 공단로 417,울산광역시 울주군 온산읍 공단로 417,129.335235403,35.439035440,35.439219,129.3352076
언양119안전센터,울산광역시 울주군 언양읍 남천둑길 99,울산광역시 울주군 언양읍 남천둑길 99,129.135725580,35.558621159,35.55993,129.1323
범서119안전센터,울산광역시 울주군 범서읍 구영앞길 99,울산광역시 울주군 범서읍 구영앞길 99,129.236257900,35.569759264,35.56970255,129.2361731
두서119안전센터,울산광역시 울주군 두서면 인보로 85,울산광역시 울주군 두서면 인보로 85,129.158888303,35.642435922,35.6460393,129.161341
조치원119안전센터,세종특별자치시 조치원읍 세종로 2439,세종특별자치시 조치원읍 세종로 2439,127.288901759,36.604788241,36.60483015,127.288923
전의119안전센터,세종특별자치시 전의면 서정길 46-6,세종특별자치시 전의면 서정길 46-6,127.192328851,36.686487085,36.6893803,127.1901537
부강119안전센터,세종특별자치시 부강면 청연로 7,세종특별자치시 부강면 청연로 7,127.372116292,36.528350811,36.5312016,127.3692713
연서119안전센터,세종특별자치시 연서면 도신고복로 306,세종특별자치시 연서면 도신고복로 306,127.202256576,36.589551577,36.5988589,127.2270821
어진119안전센터,세종특별자치시 절재로 301(어진동),세종특별자치시 절재로 301,127.273661388,36.506283275,36.5065203,127.2719149
아름119안전센터,세종특별자치시 보듬3로 119(아름동),세종특별자치시 보듬3로 119,127.246635237,36.511416366,36.5119937,127.2415619
한솔119안전센터,세종특별자치시 노을3로 29(한솔동),세종특별자치시 노을3로 29,127.259204968,36.480504318,36.4804872,127.2592107
보람119안전센터,세종특별자치시 남세종로 436(보람동),세종특별자치시 남세종로 436,127.291388174,36.477910886,36.4947529,127.3255264
장군119안전센터,세종특별자치시 장군면 장척로 391,세종특별자치시 장군면 장척로 391,127.204291972,36.496608133,36.5001948,127.2160389
정자119안전센터,경기도 수원시 정자천로189번길 12,경기도 수원시 정자천로189번길 12,126.996006328,37.297227112,37.2971991256724,126.995993076602
원천119안전센터,경기도 수원시 영통구 중부대로 349,경기도 수원시 영통구 중부대로 349,127.054218926,37.273150189,37.2685431,127.0682853
파장119안전센터,경기도 수원시 장안구 서부로 2308,경기도 수원시 장안구 서부로 2308,126.979179026,37.312381447,37.312384229078,126.979158725441
이의119안전센터,경기도 수원시 영통구 도청로 10,경기도 수원시 영통구 도청로 10,127.055448397,37.286669683,37.2863772,127.0565751
영통119안전센터,경기도 수원시 영통구 매영로 325,경기도 수원시 영통구 매영로 325,127.068826528,37.253206951,37.2532212968554,127.068832850913
남부119안전센터,경기도 수원시 권선구 동수원로 286,경기도 수원시 권선구 동수원로 286,127.036231562,37.254268671,37.2547415387714,127.036381693548
매산119안전센터,경기도 수원시 팔달구 매산로 89,경기도 수원시 팔달구 매산로 89,127.010709396,37.270495205,37.2661663,127.0009126
지만119안전센터,경기도 수원시 팔달구 경수대로 660,경기도 수원시 팔달구 경수대로 660,127.028688864,37.284297885,37.2747528,127.029542
서둔119안전센터,경기도 수원시 권선구 서호동로 48,경기도 수원시 권선구 서호동로 48,126.993371767,37.268949257,37.2689455710514,126.993384570387
고색119안전센터,경기도 수원시 권선구 서부로 1614,경기도 수원시 권선구 서부로 1614,126.975321828,37.253175283,37.2532080967527,126.97532182721
호매실119안전센터,경기도 수원시 권선구 금곡로 194,경기도 수원시 권선구 금곡로 194,126.951940047,37.273260003,37.2732702851268,126.951956384183
수진119안전센터,경기도 성남시 수정구 제일로 111,경기도 성남시 수정구 제일로 111,127.133437223,37.436440906,37.4366453961943,127.133510891874
신흥119안전센터,경기도 성남시 수정구 시민로 151,경기도 성남시 수정구 시민로 151,127.143268044,37.441551847,37.4415522509298,127.143268476109
상대원119안전센터,경기도 성남시 중원구 둔촌대로 469,경기도 성남시 중원구 둔촌대로 469,127.169019914,37.432151660,37.4321495024829,127.16900455194
단대119안전센터,경기도 성남시 수정구 논골로 11번길 7-2,경기도 성남시 수정구 논골로 11번길 7-2,127.159564731,37.454932718,37.4549335841352,127.159564816335
위례119안전센터,경기도 성남시 수정구 헌릉로 1003,경기도 성남시 수정구 헌릉로 1003,127.143639036,37.461924969,37.4680561,127.1328667
태평119안전센터,경기도 성남시 수정구 성남대로 1312,경기도 성남시 수정구 성남대로 1312,127.127149028,37.446917156,37.446859239286,127.127189319997
서현119안전센터,경기도 성남시 분당구 양현로 14,경기도 성남시 분당구 양현로 14,127.119486407,37.386034288,37.386039707594,127.119485991125
판교119안전센터,경기도 성남시 분당구 대왕판교로644번길 62,경기도 성남시 분당구 대왕판교로644번길 62,127.113730409,37.399543841,37.3995424240373,127.113729043462
서판교119안전센터,경기도 성남시 분당구 운중로 88,경기도 성남시 분당구 운중로 88,127.072632289,37.391290218,37.3912781032156,127.072643544601
수내119안전센터,경기도 성남시 분당구 백현로 241,경기도 성남시 분당구 백현로 241,127.122564372,37.367360912,37.3673527932452,127.122594697553
야탑119안전센터,경기도 성남시 분당구 양현로 485,경기도 성남시 분당구 양현로 485,127.135949966,37.416464247,37.4164671416142,127.135949085891
구미119안전센터,경기도 성남시 분당구 돌마로 138,경기도 성남시 분당구 돌마로 138,127.116517195,37.351891156,37.3518938889055,127.116516045543
중앙119안전센터,경기도 부천시 신흥로 115 ,경기도 부천시 신흥로 115,126.777928283,37.493290257,37.4940412264581,126.778035521764
오정119안전센터,경기도 부천시 신흥로 499 ,경기도 부천시 신흥로 499,126.777475536,37.527758534,37.5277576759172,126.777475664249
중동119안전센터,경기도 부천시 부일로 346 ,경기도 부천시 부일로 346,126.768527955,37.487720445,37.4888188,126.7402849
괴안119안전센터,경기도 부천시 부광로8번길 49,경기도 부천시 부광로8번길 49,126.810439612,37.482716116,37.4827147084027,126.810440093748
원종119안전센터,경기도 부천시 원종로79번길 41 ,경기도 부천시 원종로79번길 41,126.808496505,37.526006374,37.5259780731203,126.808502405233
상동119안전센터,경기도 부천시 장말로 113 ,경기도 부천시 장말로 113,126.754496591,37.494298895,37.4941841,126.7455811
서부119안전센터,경기도 부천시 계남로 169 ,경기도 부천시 계남로 169,126.767774215,37.507907028,37.5079076893328,126.767776105783
범박119안전센터,경기도 부천시 범안로 127,경기도 부천시 범안로 127,126.809435186,37.470609086,37.4705466711072,126.809426288878
신상119안전센터,경기도 부천시 상동로117번길 36 ,경기도 부천시 상동로117번길 36,126.751559903,37.508127431,37.5081269769491,126.751559934038
여월119안전센터,경기도 부천시 여월로 62 ,경기도 부천시 여월로 62,126.805392503,37.511361281,37.511369365853,126.805389715408
부림119안전센터,경기도 안양시 동안구 관평로212번길 32(관양동),경기도 안양시 동안구 관평로212번길 32,126.960786704,37.396006025,37.3959727363031,126.960766351277
안양119안전센터,경기도 안양시 만안구 현충로 55(안양동),경기도 안양시 만안구 현충로 55,126.925552552,37.390150189,37.3903267857071,126.925588860518
관양119안전센터,경기도 안양시 동안구 동편로13번길 6(관양동),경기도 안양시 동안구 동편로13번길 6,126.971584322,37.406731810,37.4066574,126.9715961
석수119안전센터,경기도 안양시 만안구 석수로 28(석수동),경기도 안양시 만안구 석수로 28,126.909247782,37.408996526,37.4318377,126.8996215
귀인119안전센터,경기도 안양시 동안구 평촌대로 104(평촌동),경기도 안양시 동안구 평촌대로 104,126.961421032,37.381771675,37.38173375,126.9615496
박달119안전센터,경기도 안양시 만안구 오리로 38(박달동),경기도 안양시 만안구 오리로 38,126.884788127,37.407911546,37.4079221793162,126.884777390079
고잔119안전센터,경기도 안산시 단원구 화랑로 407,경기도 안산시 단원구 화랑로 407,126.832958865,37.321735901,37.3217355969893,126.832958805798
원시119안전센터,경기도 안산시 단원구 동산로 31,경기도 안산시 단원구 동산로 31,126.793594326,37.312967842,37.3129658104123,126.793593313585
선부119안전센터,겅기도 안산시 단원구 선부광장서로 43,겅기도 안산시 단원구 선부광장서로 43,,,37.3339499,126.8044298
성곡119안전센터,경기도 안산시 단원구 장자골로 66,경기도 안산시 단원구 장자골로 66,126.765507592,37.312654274,37.3126852956175,126.765526044663
월피119안전센터,경기도 안산시 상록구 충장로 645,경기도 안산시 상록구 충장로 645,126.854455018,37.335043597,37.335035369418,126.854451438203
군자119안전센터,경기도 안산시 단원구 번영1로 45,경기도 안산시 단원구 번영1로 45,126.735850196,37.319883026,37.319899446982,126.735823119242
사동119안전센터,경기도 안산시 상록구 항가울로 230,경기도 안산시 상록구 항가울로 230,126.843647348,37.300802769,37.300852612644,126.843649279599
대부119안전센터,경기도 안산시 단원구 영전로 375,경기도 안산시 단원구 영전로 375,126.617838081,37.240261401,37.2402702028901,126.617851099938
반월119안전센터,경기도 안산시 상록구 건지미길 48,경기도 안산시 상록구 건지미길 48,126.905975813,37.303117259,37.3030077823494,126.905538102688
신길119안전센터,경기도 안산시 단원구 삼일로 50,경기도 안산시 단원구 삼일로 50,126.783642933,37.335043344,37.3350487087865,126.783640867463
역북119안전센터,경기도 용인시 처인구 명지로 45,경기도 용인시 처인구 명지로 45,127.190162928,37.232500641,37.2263253,127.1992108
구갈119안전센터,경기도 용인시 기흥구 신구로 74,경기도 용인시 기흥구 신구로 74,127.109860117,37.278933511,37.2726513,127.1095378
수지119안전센터,경기도 용인시 수지구 풍덕천로 177,경기도 용인시 수지구 풍덕천로 177,127.100128014,37.326040789,37.3260498,127.1007645
양지119안전센터,경기도 용인시 처인구 양지면 남평로 46,경기도 용인시 처인구 양지면 남평로 46,127.288906939,37.230090633,37.2274803,127.2927234
남사119안전센터,경기도 용인시 처인구 남사면 봉무로 13,경기도 용인시 처인구 남사면 봉무로 13,,,37.1154285519964,127.15226588343
포곡119안전센터,경기도 용인시 처인구 포곡읍 포곡로 252,경기도 용인시 처인구 포곡읍 포곡로 252,127.230001900,37.277656393,37.2665057,127.2120153
이동119안전센터,경기도 용인시 처인구 이동면 백옥대로 416-2,경기도 용인시 처인구 이동면 백옥대로 416-2,,,37.1744704589177,127.204263956227
보정119안전센터,경기도 용인시 기흥구 보정로114번길 2,경기도 용인시 기흥구 보정로114번길 2,127.115851338,37.319683757,37.3196817006967,127.115852904973
백암119안전센터,경기도 용인시 처인구 백암면 백암로 247,경기도 용인시 처인구 백암면 백암로 247,127.371369085,37.167711985,37.1667653,127.3723983
동백119안전센터,경기도 용인시 기흥구 동백6로 33,경기도 용인시 기흥구 동백6로 33,127.155213284,37.277724165,37.27768,127.1551696
모현119안전센터,경기도 용인시 처인구 모현면 독점로 31-12,경기도 용인시 처인구 모현면 독점로 31-12,,,37.3292087399888,127.241566290682
기흥119안전센터,경기도 용인시 기흥구 한보라1로 128,경기도 용인시 기흥구 한보라1로 128,127.105909765,37.245032942,37.2450204739035,127.105914035643
비전119안전센터,경기도 평택시 중앙로 273,경기도 평택시 중앙로 273,127.112843329,36.990459405,36.9904544831465,127.112846579541
안중119안전센터,경기도 평택시 안중읍 안현로서7길 28,경기도 평택시 안중읍 안현로서7길 28,126.924420560,36.981840676,36.9818397799278,126.92442361996
팽성119안전센터,경기도 평택시 팽성읍 팽성화로 172,경기도 평택시 팽성읍 팽성화로 172,,,36.961207,127.0368022
포승119안전센터,경기도 평택시 포승읍 평택항로 156번길 11,경기도 평택시 포승읍 평택항로 156번길 11,126.845393684,36.974140992,36.9738585510612,126.845441314086
신장119안전센터,경기도 평택시 경기대로 1627(신장동),경기도 평택시 경기대로 1627,127.062331583,37.089600331,37.1250623,127.0662031
진위119안전센터,경기도 평택시 진위면 봉남길 30,경기도 평택시 진위면 봉남길 30,127.087332401,37.100927488,37.1009275346029,127.087332319574
모곡119안전센터,경기도 평택시 산단로64번길 2 (모곡동),경기도 평택시 산단로64번길 2,127.076820920,37.036911195,37.0368089834677,127.077065708167
서탄119안전센터,경기도 평택시 서탄면 서탄로 241,경기도 평택시 서탄면 서탄로 241,127.037124946,37.105790974,37.1058403737273,127.03710146001
고덕119안전센터,경기도 평택시 고덕면 고덕로 335,경기도 평택시 고덕면 고덕로 335,,,37.0459644,127.0212556
청북119안전센터,경기도 평택시 청북면 현곡산단로 16,경기도 평택시 청북면 현곡산단로 16,,,37.0337297267315,126.939209985828
소하119안전센터,경기도 광명시 금하로 472,경기도 광명시 금하로 472,126.885078875,37.448742680,37.4486869393606,126.885215428438
광명119안전센터,경기도 광명시 사성로 12,경기도 광명시 사성로 12,,,37.4880321,126.8660622
하안119안전센터,경기도 광명시 범안로 1025,경기도 광명시 범안로 1025,126.877077963,37.461486927,37.4625769,126.8797823
광남119안전센터,경기도 광명시 목감로 34,경기도 광명시 목감로 34,126.845575057,37.471478092,37.4823425,126.853778
시흥119안전센터,경기도 시흥시 정왕신길로 206,경기도 시흥시 정왕신길로 206,126.740284495,37.349217614,37.349561429997,126.739531631495
은행119안전센터,경기도 시흥시 대은로 4,경기도 시흥시 대은로 4,126.793282462,37.439305653,37.4393655399614,126.793289026629
정왕119안전센터,경기도 공단1대로259번길 1,경기도 공단1대로259번길 1,126.729726184,37.335582797,37.3355707834922,126.729716964601
연성119안전센터,경기도 시흥시 새재로 29,경기도 시흥시 새재로 29,126.802947048,37.381904302,37.381903084479,126.802937551443
오금119안전센터,경기도 군포시 고산로 429,경기도 군포시 고산로 429,126.927121997,37.352571910,37.3525682799092,126.927119503192
산본119안전센터,경기도 군포시 산본로432번길 1,경기도 군포시 산본로432번길 1,126.927282144,37.368277150,37.368280216661,126.927271726196
향남119안전센터,경기도 화성시 향남읍 향남로 399 ,경기도 화성시 향남읍 향남로 399,126.920703452,37.130799565,37.1310105683569,126.920621081185
정남119안전센터,경기도 화성시 정남면 정남동로 514,경기도 화성시 정남면 정남동로 514,127.002281022,37.165096834,37.1650970946765,127.00228093467
반송119안전센터,경기도 화성시 동탄반석로 188,경기도 화성시 동탄반석로 188,127.072077103,37.205495992,37.199207,127.0714206
목동119안전센터,경기도 화성시 동탄신리천로 359,경기도 화성시 동탄신리천로 359,127.118212408,37.183800136,37.1891444,127.0816663
태안119안전센터,경기도 화성시 병점중앙로 148,경기도 화성시 병점중앙로 148,127.038980534,37.211193410,37.2088829,127.0403629
남양119안전센터,경기도 화성시 남양읍 남양시장로 48,경기도 화성시 남양읍 남양시장로 48,126.814649571,37.208697571,37.2087221851313,126.814669889363
봉담119안전센터,경기도 화성시 봉담읍 동화새터길 135,경기도 화성시 봉담읍 동화새터길 135,126.962924359,37.215007857,37.2150247125758,126.962891671273
장안119안전센터,경기도 화성시 장안면 3.1만세로 119,경기도 화성시 장안면 3.1만세로 119,126.826121415,37.086344146,37.0863476379114,126.826112766551
관고119안전센터,경기도 이천시 경충대로 2739,경기도 이천시 경충대로 2739,127.431290206,37.282092726,37.1303888,127.6075746
대월119안전센터,경기도 이천시 경충대로 1973,경기도 이천시 경충대로 1973,127.497057422,37.243299896,37.1303888,127.6075746
장호원119안전센터,경기도 이천시 서동대로 8829번길 71,경기도 이천시 서동대로 8829번길 71,127.614739861,37.117081194,37.1170767191171,127.614731641638
마장119안전센터,경기도 이천시 마장면 중앙로 87,경기도 이천시 마장면 중앙로 87,127.357871410,37.249397455,37.2493756786865,127.357833692897
중앙119안전센터,경기도 김포시 감암로 111,경기도 김포시 감암로 111,126.708513252,37.641567345,37.6371499,126.7103637
양촌119안전센터,경기도 김포시 양곡로 85,경기도 김포시 양곡로 85,,,37.6682877,126.6481531
마산119안전센터,경기도 김포시 김포한강8로 196,경기도 김포시 김포한강8로 196,126.644292188,37.639674896,37.63967305,126.6442813
대곶119안전센터,경기도 김포시 대곶면 수남로 104,경기도 김포시 대곶면 수남로 104,126.582485774,37.633481958,37.6334224,126.5823732
통진119안전센터,경기도 김포시 통진읍 김포대로 2250,경기도 김포시 통진읍 김포대로 2250,126.596329268,37.690661054,37.6847205,126.6081971
고촌119안전센터,경기도 김포시 고촌읍 은행영사정로 31,경기도 김포시 고촌읍 은행영사정로 31,126.773757169,37.602368348,37.605287,126.7839801
하성119안전센터,경기도 김포시 하성면 하성로 404,경기도 김포시 하성면 하성로 404,126.637666096,37.711277444,37.7353106,126.6311286
초월119안전센터,경기도 광주시 초월읍 무들로 112 광주소방서,경기도 광주시 초월읍 무들로 112 광주소방서,127.299586407,37.385580355,37.38556205,127.2994882
송정119안전센터,경기도 광주시 수하길 36,경기도 광주시 수하길 36,127.264228337,37.414793060,37.414802257586,127.264400372608
오포119안전센터,경기도 광주시 오포읍 오포로 910-5,경기도 광주시 오포읍 오포로 910-5,,,37.3714195780178,127.233545285538
곤지암119안전센터,경기도 광주시 곤지암읍 도척로 163,경기도 광주시 곤지암읍 도척로 163,,,37.3376058,127.3369844
능평119안전센터,경기도 광주시 오포읍 대명대길 30,경기도 광주시 오포읍 대명대길 30,,,37.3572293057994,127.168762715358
